user_id,first_name,last_name,country_code,registration_date_id,geo_id,segment,is_active_flag
U0001002,Liam,Rossi,ES,20201023,17,Regular,0
U0001003,Liam,Costa,DE,20201023,9,Silver,1
U0001004,Emma,Johnson,AU,20201024,26,Regular,1
U0001005,Lucas,Miller,US,20201025,2,Regular,1
U0001006,Michael,Silva,DE,20201025,11,Regular,0
U0001007,Laura,Dubois,US,20201025,5,Bronze,1
U0001008,Emma,Costa,BR,20201026,21,Silver,1
U0001009,John,Johnson,BR,20201026,21,Bronze,1
U0001010,Lucas,Smith,DE,20201027,10,Regular,0
U0001011,David,Johnson,IT,20201028,19,Bronze,1
U0001012,Sophia,Silva,DE,20201028,10,Bronze,1
U0001013,Isabella,Rossi,BR,20201029,22,Regular,1
U0001014,Laura,Müller,FR,20201029,12,Regular,0
U0001015,Isabella,Bernard,FR,20201030,13,Regular,1
U0001016,Isabella,Müller,AU,20201031,26,Bronze,1
U0001017,Oliver,Rossi,GB,20201102,8,Regular,1
U0001018,Liam,Brown,US,20201102,5,Regular,1
U0001019,John,Smith,ES,20201102,17,Gold,1
U0001020,David,Santos,IN,20201103,28,Silver,0
U0001021,David,Smith,DE,20201104,9,Gold,1
U0001022,Ethan,Smith,US,20201104,4,VIP,1
U0001023,Maria,Moreau,DE,20201104,11,Regular,1
U0001024,Ethan,Rossi,ES,20201105,16,Bronze,1
U0001025,Laura,Brown,US,20201105,3,Regular,1
U0001026,Laura,Müller,IT,20201106,19,Silver,1
U0001027,Sophia,Miller,IN,20201109,28,Regular,1
U0001028,Emma,Martinez,FR,20201110,13,VIP,1
U0001029,Oliver,Martinez,DE,20201111,10,Bronze,1
U0001030,Amelia,Johnson,FR,20201111,12,Silver,1
U0001031,Isabella,Santos,US,20201111,2,Regular,0
U0001032,John,Miller,AU,20201112,26,Regular,1
U0001033,Sophia,Moreau,FR,20201112,12,Bronze,1
U0001034,Lucas,Moreau,DE,20201113,10,Regular,1
U0001035,Charlotte,Rossi,IT,20201114,18,Silver,1
U0001036,Liam,Rossi,FR,20201115,13,Regular,1
U0001037,James,Silva,IT,20201115,20,Bronze,1
U0001038,Ethan,Santos,US,20201115,4,Regular,1
U0001039,David,Miller,CA,20201115,24,Bronze,1
U0001040,Liam,Müller,IN,20201115,28,Bronze,1
U0001041,Maria,Rossi,IT,20201116,20,Regular,0
U0001042,Anna,Miller,IN,20201116,27,Regular,1
U0001043,James,Bernard,US,20201116,4,Regular,0
U0001044,Liam,Moreau,FR,20201117,12,Regular,1
U0001045,Sophia,Martinez,IT,20201118,18,Regular,1
U0001046,Ethan,Smith,ES,20201118,17,Bronze,1
U0001047,Sophia,Silva,FR,20201119,14,Regular,1
U0001048,Amelia,Moreau,DE,20201119,10,Regular,1
U0001049,Isabella,Smith,US,20201120,1,Regular,1
U0001050,Noah,Silva,DE,20201120,10,Regular,1
U0001051,Emma,Rossi,US,20201120,1,Regular,1
U0001052,Anna,Costa,BR,20201120,22,VIP,0
U0001053,Amelia,Müller,GB,20201121,6,Silver,1
U0001054,Amelia,Brown,US,20201123,2,Regular,1
U0001055,John,Schmidt,ES,20201123,16,Regular,1
U0001056,Noah,Bernard,ES,20201123,17,Silver,1
U0001057,James,Johnson,CA,20201125,23,Regular,1
U0001058,Sophia,Brown,ES,20201125,15,Regular,1
U0001059,David,Rossi,DE,20201125,10,Regular,1
U0001060,Isabella,Santos,CA,20201126,24,Regular,1
U0001061,Emma,Dubois,ES,20201127,16,Gold,1
U0001062,Emma,Anderson,US,20201128,5,Bronze,1
U0001063,Anna,Miller,ES,20201129,17,Regular,0
U0001064,Charlotte,Martinez,AU,20201129,26,Regular,1
U0001065,Laura,Schmidt,DE,20201130,11,Bronze,1
U0001066,Liam,Miller,GB,20201130,6,Silver,1
U0001067,Ethan,Moreau,US,20201130,3,Bronze,1
U0001068,John,Silva,US,20201130,5,Bronze,1
U0001069,Sophia,Garcia,FR,20201130,13,Regular,1
U0001070,Emma,Moreau,ES,20201130,16,Silver,1
U0001071,Maria,Martinez,US,20201130,4,Silver,0
U0001072,David,Moreau,AU,20201201,25,Regular,1
U0001073,Isabella,Anderson,BR,20201201,21,Bronze,1
U0001074,Anna,Brown,ES,20201202,15,Regular,1
U0001075,David,Moreau,CA,20201203,24,Regular,1
U0001076,Ethan,Smith,US,20201203,2,Regular,1
U0001077,Lucas,Costa,FR,20201203,14,Regular,1
U0001078,Noah,Silva,IT,20201204,18,Regular,0
U0001079,Anna,Müller,CA,20201204,24,Regular,1
U0001080,Laura,Smith,BR,20201204,21,Regular,1
U0001081,Oliver,Müller,GB,20201204,8,Regular,1
U0001082,Sophia,Smith,IN,20201204,27,Regular,1
U0001083,Lucas,Miller,US,20201204,4,Regular,1
U0001084,Oliver,Dubois,CA,20201205,23,Bronze,1
U0001085,Noah,Müller,IN,20201207,28,Regular,1
U0001086,Oliver,Santos,US,20201208,1,Regular,1
U0001087,Emma,Müller,BR,20201209,21,Silver,1
U0001088,Emma,Brown,US,20201209,3,Bronze,1
U0001089,Sophia,Johnson,FR,20201210,12,Silver,1
U0001090,Oliver,Garcia,ES,20201210,16,Regular,0
U0001091,Emma,Bernard,ES,20201210,16,Regular,1
U0001092,Oliver,Anderson,AU,20201210,26,Bronze,0
U0001093,Emma,Dubois,IT,20201211,19,Regular,1
U0001094,Laura,Rossi,FR,20201211,12,Regular,1
U0001095,Daniel,Garcia,CA,20201212,23,Regular,1
U0001096,James,Silva,IN,20201214,28,Silver,1
U0001097,James,Rossi,US,20201214,5,Regular,1
U0001098,David,Johnson,IN,20201214,27,Gold,1
U0001099,Noah,Müller,US,20201214,2,Silver,1
U0001100,John,Costa,CA,20201215,23,Regular,1
U0001101,Ethan,Moreau,GB,20201215,6,Bronze,1
U0001102,Michael,Garcia,US,20201215,5,Bronze,0
U0001103,Noah,Schmidt,FR,20201216,13,Silver,1
U0001104,Laura,Moreau,IT,20201216,20,Regular,0
U0001105,Anna,Johnson,DE,20201217,11,Silver,1
U0001106,Noah,Santos,US,20201218,2,Regular,1
U0001107,Sophia,Dubois,ES,20201220,16,Gold,1
U0001108,Noah,Smith,AU,20201220,25,Regular,1
U0001109,Lucas,Müller,DE,20201221,9,Regular,1
U0001110,Liam,Moreau,GB,20201223,7,Silver,1
U0001111,Sophia,Moreau,FR,20201224,14,Silver,1
U0001112,Isabella,Müller,US,20201224,3,Regular,1
U0001113,Emma,Rossi,CA,20201225,24,Regular,1
U0001114,Daniel,Johnson,CA,20201226,24,Regular,1
U0001115,Michael,Müller,ES,20201226,17,Gold,1
U0001116,Liam,Müller,DE,20201227,9,Bronze,1
U0001117,Charlotte,Silva,BR,20201227,22,Silver,1
U0001118,Noah,Moreau,ES,20201227,16,Regular,1
U0001119,Ethan,Martinez,CA,20201228,23,Regular,1
U0001120,Michael,Costa,IT,20201229,18,Bronze,1
U0001121,Liam,Smith,BR,20201229,22,Silver,1
U0001122,Laura,Brown,ES,20201229,16,Regular,1
U0001123,Isabella,Anderson,FR,20201230,14,Silver,1
U0001124,Lucas,Brown,IN,20201231,28,Regular,1
U0001125,Amelia,Rossi,ES,20201231,17,Regular,1
U0001126,James,Johnson,IT,20210102,19,Regular,1
U0001127,Liam,Garcia,GB,20210105,8,Regular,1
U0001128,Amelia,Rossi,IT,20210105,19,Regular,1
U0001129,Anna,Garcia,ES,20210107,16,Regular,1
U0001130,John,Brown,GB,20210108,7,Regular,1
U0001131,John,Martinez,US,20210109,2,Silver,1
U0001132,Oliver,Rossi,IT,20210109,19,Regular,1
U0001133,Isabella,Müller,BR,20210109,22,Regular,1
U0001134,James,Brown,ES,20210110,15,Regular,1
U0001135,Anna,Santos,GB,20210111,6,Regular,1
U0001136,Laura,Costa,IT,20210111,19,Bronze,1
U0001137,Sophia,Dubois,US,20210113,5,Regular,1
U0001138,Lucas,Martinez,FR,20210113,13,Silver,1
U0001139,Ethan,Rossi,US,20210114,5,Bronze,1
U0001140,Sophia,Müller,GB,20210115,7,Regular,1
U0001141,Emma,Santos,GB,20210115,8,Regular,1
U0001142,Sophia,Martinez,DE,20210117,10,Regular,1
U0001143,Noah,Müller,US,20210117,1,Regular,1
U0001144,Anna,Dubois,DE,20210119,11,Bronze,1
U0001145,Laura,Dubois,ES,20210120,16,Regular,1
U0001146,Lucas,Costa,FR,20210120,13,Regular,1
U0001147,Noah,Rossi,DE,20210123,9,Regular,1
U0001148,Charlotte,Schmidt,CA,20210123,23,Regular,1
U0001149,Oliver,Anderson,US,20210124,5,Regular,1
U0001150,Charlotte,Brown,ES,20210124,17,Regular,1
U0001151,Laura,Bernard,US,20210127,4,Regular,1
U0001152,Laura,Silva,US,20210127,3,Regular,1
U0001153,Isabella,Silva,ES,20210128,15,Bronze,1
U0001154,Sophia,Martinez,ES,20210128,17,Silver,1
U0001155,Amelia,Anderson,CA,20210128,24,Regular,1
U0001156,Lucas,Costa,ES,20210128,15,Regular,1
U0001157,Daniel,Santos,IN,20210128,27,VIP,1
U0001158,Emma,Santos,US,20210129,5,Regular,1
U0001159,James,Garcia,US,20210130,3,Regular,0
U0001160,Sophia,Anderson,US,20210131,2,Regular,1
U0001161,Emma,Smith,GB,20210201,8,Bronze,1
U0001162,Ethan,Silva,ES,20210201,15,Regular,0
U0001163,Charlotte,Santos,IT,20210201,20,Gold,1
U0001164,Isabella,Brown,US,20210201,1,Bronze,1
U0001165,Oliver,Dubois,IN,20210202,28,Silver,1
U0001166,Daniel,Garcia,CA,20210202,24,Bronze,1
U0001167,Daniel,Martinez,GB,20210205,6,Regular,1
U0001168,Noah,Schmidt,US,20210206,5,Regular,1
U0001169,John,Silva,US,20210207,3,Silver,1
U0001170,Lucas,Costa,US,20210208,2,Gold,1
U0001171,Charlotte,Dubois,US,20210208,1,Regular,1
U0001172,Noah,Costa,ES,20210208,16,Gold,1
U0001173,Daniel,Dubois,GB,20210208,7,Regular,1
U0001174,Liam,Silva,DE,20210209,11,Regular,1
U0001175,Ethan,Anderson,IN,20210209,28,Regular,0
U0001176,Anna,Brown,BR,20210210,21,Regular,1
U0001177,Noah,Moreau,IN,20210210,27,Regular,1
U0001178,Maria,Garcia,US,20210211,2,Regular,1
U0001179,Sophia,Anderson,DE,20210212,11,Regular,0
U0001180,Ethan,Rossi,ES,20210212,16,Regular,0
U0001181,Michael,Garcia,US,20210213,5,Regular,1
U0001182,Isabella,Rossi,US,20210214,5,VIP,1
U0001183,James,Smith,IT,20210214,19,Regular,1
U0001184,Lucas,Smith,IT,20210214,18,Regular,0
U0001185,Michael,Bernard,FR,20210214,13,Regular,1
U0001186,Oliver,Anderson,FR,20210216,13,Regular,1
U0001187,Sophia,Silva,FR,20210216,13,Bronze,1
U0001188,Noah,Santos,US,20210216,3,Regular,1
U0001189,James,Silva,DE,20210217,9,Bronze,1
U0001190,Amelia,Bernard,US,20210217,4,Regular,1
U0001191,Anna,Silva,US,20210217,1,Regular,0
U0001192,Sophia,Anderson,IN,20210218,27,Regular,1
U0001193,Laura,Dubois,ES,20210218,15,Regular,1
U0001194,Laura,Brown,BR,20210218,22,Regular,1
U0001195,Ethan,Santos,DE,20210219,11,Regular,1
U0001196,Ethan,Johnson,DE,20210219,10,Regular,1
U0001197,Sophia,Miller,GB,20210220,6,Regular,1
U0001198,Laura,Silva,US,20210221,4,VIP,1
U0001199,John,Martinez,US,20210223,1,Regular,1
U0001200,Charlotte,Rossi,BR,20210224,22,Regular,1
U0001201,James,Santos,IT,20210225,20,Regular,0
U0001202,Laura,Schmidt,ES,20210225,15,Regular,1
U0001203,Oliver,Bernard,FR,20210227,13,Regular,1
U0001204,Ethan,Anderson,AU,20210227,26,Silver,1
U0001205,Lucas,Bernard,US,20210302,3,Gold,1
U0001206,Maria,Johnson,GB,20210302,8,Regular,0
U0001207,Laura,Silva,DE,20210303,10,Regular,1
U0001208,Anna,Santos,BR,20210303,22,Regular,1
U0001209,Liam,Müller,IN,20210303,27,Bronze,1
U0001210,Noah,Müller,GB,20210304,8,Regular,1
U0001211,Amelia,Anderson,CA,20210304,23,Regular,1
U0001212,David,Johnson,CA,20210304,24,Regular,1
U0001213,Isabella,Bernard,GB,20210306,6,Bronze,1
U0001214,Maria,Smith,DE,20210306,11,Regular,1
U0001215,Amelia,Garcia,FR,20210307,14,Regular,1
U0001216,Daniel,Schmidt,IN,20210307,28,Bronze,1
U0001217,Lucas,Costa,GB,20210307,8,Regular,1
U0001218,Anna,Garcia,BR,20210308,21,Silver,0
U0001219,Charlotte,Schmidt,DE,20210308,11,Regular,1
U0001220,Isabella,Müller,BR,20210310,21,Silver,1
U0001221,David,Martinez,FR,20210310,14,Bronze,1
U0001222,David,Smith,ES,20210312,16,Regular,1
U0001223,Lucas,Miller,CA,20210312,24,Bronze,1
U0001224,Anna,Brown,CA,20210313,24,Regular,1
U0001225,Emma,Silva,CA,20210315,23,Gold,1
U0001226,Anna,Silva,US,20210315,2,Regular,1
U0001227,Anna,Brown,BR,20210315,21,Bronze,1
U0001228,Maria,Rossi,US,20210317,1,Regular,1
U0001229,Sophia,Santos,FR,20210319,13,Gold,1
U0001230,Isabella,Martinez,ES,20210324,16,Regular,1
U0001231,Sophia,Santos,FR,20210324,12,Gold,1
U0001232,Amelia,Schmidt,ES,20210325,15,Gold,1
U0001233,Laura,Dubois,IN,20210325,27,Regular,0
U0001234,Liam,Silva,US,20210325,5,Silver,1
U0001235,Amelia,Dubois,IT,20210326,18,VIP,1
U0001236,Charlotte,Santos,DE,20210326,10,Regular,1
U0001237,Lucas,Brown,US,20210326,4,Regular,1
U0001238,Lucas,Miller,US,20210327,3,Regular,1
U0001239,John,Bernard,IN,20210327,28,Regular,1
U0001240,Daniel,Garcia,CA,20210327,23,Regular,1
U0001241,Emma,Schmidt,AU,20210328,26,Regular,1
U0001242,Sophia,Rossi,IN,20210329,27,Regular,1
U0001243,David,Silva,GB,20210330,7,Regular,1
U0001244,Oliver,Dubois,DE,20210330,11,Regular,1
U0001245,Lucas,Smith,IT,20210330,19,Silver,1
U0001246,Isabella,Martinez,FR,20210331,13,Bronze,1
U0001247,James,Anderson,FR,20210331,12,Regular,1
U0001248,James,Smith,DE,20210331,11,Bronze,1
U0001249,David,Miller,ES,20210331,16,Bronze,1
U0001250,Noah,Brown,ES,20210401,15,Gold,1
U0001251,Ethan,Santos,US,20210401,4,Regular,1
U0001252,Michael,Santos,FR,20210401,13,Regular,1
U0001253,John,Dubois,ES,20210401,15,Gold,1
U0001254,Isabella,Santos,ES,20210401,16,Gold,1
U0001255,Liam,Martinez,GB,20210402,6,Bronze,1
U0001256,David,Martinez,BR,20210402,22,Bronze,1
U0001257,James,Bernard,US,20210403,5,Regular,1
U0001258,Sophia,Martinez,DE,20210404,11,Regular,1
U0001259,Daniel,Garcia,BR,20210404,22,Regular,1
U0001260,David,Rossi,ES,20210405,15,Regular,1
U0001261,Isabella,Anderson,GB,20210405,7,Silver,1
U0001262,Maria,Martinez,BR,20210406,22,Regular,1
U0001263,Emma,Miller,ES,20210407,15,Regular,1
U0001264,Emma,Costa,BR,20210408,21,Gold,1
U0001265,Maria,Rossi,BR,20210410,22,Regular,1
U0001266,Amelia,Martinez,IT,20210410,18,VIP,0
U0001267,Daniel,Rossi,FR,20210410,14,VIP,1
U0001268,Daniel,Johnson,US,20210412,2,Regular,1
U0001269,Liam,Martinez,GB,20210412,8,Regular,1
U0001270,Lucas,Rossi,FR,20210412,14,Regular,1
U0001271,John,Schmidt,ES,20210413,17,Regular,1
U0001272,Michael,Santos,ES,20210414,15,Regular,1
U0001273,Laura,Costa,GB,20210415,6,Regular,1
U0001274,Anna,Miller,US,20210415,3,VIP,1
U0001275,Noah,Martinez,FR,20210416,12,Regular,1
U0001276,Amelia,Brown,GB,20210417,6,Bronze,0
U0001277,Ethan,Dubois,BR,20210417,21,Regular,1
U0001278,Sophia,Brown,US,20210419,1,Regular,0
U0001279,Ethan,Silva,ES,20210419,17,Gold,1
U0001280,Amelia,Miller,IN,20210419,27,Regular,1
U0001281,Daniel,Schmidt,US,20210420,5,Regular,1
U0001282,Ethan,Brown,FR,20210421,12,Bronze,0
U0001283,Lucas,Moreau,US,20210423,2,Bronze,1
U0001284,Amelia,Smith,IT,20210424,19,Bronze,1
U0001285,Charlotte,Müller,ES,20210424,15,Regular,1
U0001286,Liam,Anderson,FR,20210425,14,Regular,1
U0001287,Ethan,Anderson,ES,20210425,15,Gold,1
U0001288,Maria,Miller,AU,20210426,26,Gold,0
U0001289,Laura,Smith,GB,20210427,6,Regular,1
U0001290,Noah,Johnson,US,20210428,2,Silver,1
U0001291,Ethan,Schmidt,CA,20210429,24,Regular,1
U0001292,Emma,Smith,ES,20210429,15,Regular,1
U0001293,David,Johnson,AU,20210430,25,Regular,1
U0001294,Amelia,Miller,ES,20210430,17,Regular,1
U0001295,Maria,Rossi,CA,20210430,23,Regular,1
U0001296,Laura,Smith,FR,20210501,12,Regular,1
U0001297,Charlotte,Silva,BR,20210502,21,Regular,1
U0001298,Sophia,Schmidt,AU,20210502,26,Silver,1
U0001299,Daniel,Anderson,ES,20210502,15,Bronze,1
U0001300,Maria,Anderson,GB,20210503,8,Bronze,1
U0001301,John,Moreau,GB,20210504,7,Gold,1
U0001302,John,Santos,GB,20210504,6,Regular,1
U0001303,Liam,Moreau,GB,20210505,6,Regular,1
U0001304,Daniel,Bernard,DE,20210505,10,Silver,1
U0001305,Laura,Moreau,ES,20210508,15,Regular,1
U0001306,Maria,Moreau,ES,20210508,15,Regular,1
U0001307,Noah,Müller,FR,20210509,14,Regular,1
U0001308,Ethan,Bernard,IT,20210510,19,Silver,1
U0001309,John,Silva,US,20210510,5,Regular,1
U0001310,Noah,Silva,US,20210511,1,Silver,1
U0001311,Noah,Johnson,US,20210512,1,Regular,1
U0001312,Maria,Bernard,ES,20210512,16,Bronze,1
U0001313,John,Moreau,GB,20210513,7,Silver,0
U0001314,Charlotte,Miller,GB,20210513,7,Bronze,1
U0001315,Maria,Smith,FR,20210516,14,Regular,1
U0001316,Emma,Costa,CA,20210517,23,Regular,1
U0001317,John,Silva,US,20210518,4,Silver,1
U0001318,Ethan,Garcia,IT,20210518,20,Regular,1
U0001319,Laura,Smith,IT,20210518,18,Regular,1
U0001320,Oliver,Miller,BR,20210519,21,Regular,1
U0001321,Charlotte,Schmidt,AU,20210519,26,Gold,1
U0001322,Ethan,Müller,US,20210520,4,Regular,1
U0001323,Charlotte,Bernard,US,20210520,1,Bronze,1
U0001324,Isabella,Costa,AU,20210521,25,Regular,1
U0001325,Emma,Anderson,FR,20210522,13,Regular,1
U0001326,Lucas,Santos,ES,20210522,16,Bronze,1
U0001327,Isabella,Rossi,IT,20210522,19,Regular,1
U0001328,Isabella,Smith,IT,20210523,20,Regular,1
U0001329,Emma,Moreau,AU,20210523,25,Bronze,1
U0001330,Sophia,Smith,IN,20210523,28,Silver,1
U0001331,David,Bernard,BR,20210524,22,Regular,1
U0001332,Charlotte,Johnson,GB,20210524,6,Silver,1
U0001333,Emma,Moreau,CA,20210525,23,Bronze,1
U0001334,Liam,Costa,US,20210525,3,Silver,1
U0001335,Sophia,Müller,GB,20210526,8,Regular,1
U0001336,Maria,Anderson,AU,20210526,25,Regular,1
U0001337,Ethan,Silva,GB,20210526,6,Gold,1
U0001338,Sophia,Brown,GB,20210527,6,Silver,1
U0001339,Charlotte,Bernard,US,20210528,3,Regular,1
U0001340,Oliver,Santos,CA,20210530,24,Regular,1
U0001341,David,Anderson,ES,20210530,16,Regular,0
U0001342,Lucas,Miller,IT,20210530,20,Regular,1
U0001343,Daniel,Silva,GB,20210530,8,Regular,1
U0001344,Maria,Dubois,BR,20210530,22,Regular,1
U0001345,James,Rossi,BR,20210601,22,Silver,1
U0001346,Amelia,Garcia,DE,20210601,11,Regular,1
U0001347,Amelia,Johnson,FR,20210601,14,Bronze,1
U0001348,Sophia,Garcia,GB,20210601,7,Regular,1
U0001349,Noah,Anderson,IN,20210601,27,Regular,1
U0001350,Oliver,Brown,IT,20210602,20,Regular,1
U0001351,Anna,Dubois,AU,20210602,25,Regular,1
U0001352,John,Costa,DE,20210603,11,Bronze,1
U0001353,Daniel,Martinez,BR,20210603,21,Silver,1
U0001354,Michael,Costa,BR,20210604,22,Regular,1
U0001355,Ethan,Miller,BR,20210604,22,Regular,1
U0001356,John,Anderson,IN,20210605,27,Regular,1
U0001357,Lucas,Müller,DE,20210605,10,Silver,1
U0001358,James,Müller,US,20210606,3,Bronze,1
U0001359,Maria,Rossi,IT,20210607,19,Regular,0
U0001360,Sophia,Martinez,BR,20210609,22,Bronze,1
U0001361,Daniel,Brown,ES,20210609,16,Silver,1
U0001362,Amelia,Miller,GB,20210610,8,Regular,1
U0001363,John,Santos,ES,20210610,15,Regular,1
U0001364,Emma,Smith,DE,20210610,10,Gold,1
U0001365,David,Martinez,FR,20210611,13,Bronze,1
U0001366,Daniel,Moreau,IT,20210613,19,Regular,1
U0001367,John,Silva,BR,20210613,22,Regular,1
U0001368,Noah,Schmidt,GB,20210613,7,Regular,1
U0001369,Oliver,Müller,FR,20210613,12,Regular,1
U0001370,Anna,Schmidt,GB,20210614,8,Bronze,1
U0001371,Charlotte,Anderson,GB,20210614,7,Regular,1
U0001372,Maria,Miller,BR,20210614,21,Bronze,1
U0001373,Noah,Garcia,AU,20210615,25,Silver,1
U0001374,Laura,Anderson,DE,20210618,9,Regular,1
U0001375,Amelia,Brown,BR,20210618,21,Regular,1
U0001376,Michael,Moreau,AU,20210619,26,Regular,1
U0001377,Anna,Müller,CA,20210620,23,Bronze,1
U0001378,David,Brown,GB,20210620,8,Regular,1
U0001379,Daniel,Moreau,IN,20210621,28,Bronze,1
U0001380,Michael,Silva,DE,20210621,9,Silver,1
U0001381,Sophia,Silva,DE,20210621,11,Regular,1
U0001382,Isabella,Santos,US,20210623,1,Gold,1
U0001383,David,Müller,FR,20210623,14,VIP,1
U0001384,Ethan,Müller,US,20210624,5,Regular,1
U0001385,Noah,Schmidt,GB,20210624,8,Regular,1
U0001386,Lucas,Miller,DE,20210625,10,Gold,1
U0001387,Oliver,Dubois,CA,20210625,23,Gold,1
U0001388,Sophia,Brown,CA,20210627,24,Regular,1
U0001389,Isabella,Miller,DE,20210628,10,Regular,1
U0001390,John,Brown,CA,20210628,24,Regular,1
U0001391,James,Moreau,CA,20210628,23,VIP,1
U0001392,Emma,Rossi,BR,20210629,22,Regular,1
U0001393,Isabella,Miller,US,20210701,5,Regular,0
U0001394,Amelia,Bernard,BR,20210702,22,Silver,1
U0001395,Emma,Garcia,IN,20210702,28,Regular,1
U0001396,Michael,Moreau,BR,20210703,21,Bronze,1
U0001397,Oliver,Silva,DE,20210703,11,Regular,1
U0001398,Amelia,Smith,ES,20210705,17,Silver,1
U0001399,James,Dubois,IT,20210706,18,Regular,1
U0001400,Liam,Johnson,ES,20210706,15,Bronze,1
U0001401,Oliver,Rossi,US,20210707,4,Bronze,1
U0001402,Noah,Silva,DE,20210707,9,Regular,1
U0001403,Isabella,Santos,CA,20210708,23,Regular,1
U0001404,Maria,Moreau,CA,20210709,24,Regular,1
U0001405,Anna,Bernard,US,20210709,5,Regular,1
U0001406,Lucas,Garcia,IN,20210709,28,Silver,1
U0001407,Michael,Müller,DE,20210709,9,Silver,1
U0001408,Ethan,Miller,IT,20210709,19,Regular,1
U0001409,Liam,Silva,BR,20210709,21,Bronze,1
U0001410,James,Smith,CA,20210710,24,Bronze,1
U0001411,Sophia,Costa,IN,20210711,27,Silver,1
U0001412,Noah,Moreau,DE,20210711,11,Regular,1
U0001413,Maria,Garcia,CA,20210712,24,Regular,1
U0001414,Oliver,Dubois,US,20210713,1,Regular,0
U0001415,Laura,Müller,BR,20210713,21,Regular,1
U0001416,Michael,Anderson,BR,20210717,22,Regular,1
U0001417,Oliver,Costa,IT,20210717,20,Regular,1
U0001418,James,Garcia,GB,20210717,7,Regular,1
U0001419,Emma,Dubois,CA,20210717,24,Bronze,1
U0001420,Charlotte,Garcia,US,20210718,3,Regular,1
U0001421,Anna,Johnson,US,20210718,1,Regular,1
U0001422,John,Moreau,BR,20210718,21,Regular,1
U0001423,Lucas,Dubois,FR,20210719,12,Regular,1
U0001424,Sophia,Miller,CA,20210722,24,Regular,1
U0001425,James,Schmidt,DE,20210722,9,Regular,1
U0001426,Isabella,Anderson,US,20210722,2,Regular,1
U0001427,Emma,Rossi,CA,20210722,23,Regular,1
U0001428,John,Anderson,ES,20210723,15,Regular,1
U0001429,Michael,Dubois,GB,20210724,8,Regular,1
U0001430,Noah,Silva,BR,20210724,21,Silver,1
U0001431,Daniel,Johnson,ES,20210724,16,Regular,1
U0001432,Laura,Moreau,IT,20210724,19,Regular,1
U0001433,David,Garcia,FR,20210724,13,Regular,1
U0001434,Emma,Rossi,CA,20210725,24,Regular,1
U0001435,Lucas,Müller,CA,20210725,23,Regular,1
U0001436,Noah,Johnson,BR,20210727,22,Regular,1
U0001437,David,Martinez,US,20210727,3,Bronze,1
U0001438,Anna,Anderson,CA,20210727,24,Regular,1
U0001439,Michael,Silva,IT,20210728,20,Regular,1
U0001440,Michael,Dubois,BR,20210728,21,Silver,1
U0001441,Laura,Martinez,DE,20210729,9,Gold,1
U0001442,Daniel,Smith,CA,20210730,23,Regular,1
U0001443,Ethan,Silva,BR,20210731,21,Regular,1
U0001444,James,Moreau,US,20210731,5,Regular,1
U0001445,Daniel,Santos,FR,20210801,12,Regular,1
U0001446,Noah,Anderson,AU,20210801,25,Regular,1
U0001447,Emma,Bernard,US,20210801,3,Regular,1
U0001448,Anna,Silva,IN,20210801,28,Bronze,1
U0001449,Ethan,Silva,IT,20210801,20,Regular,1
U0001450,Laura,Brown,IT,20210803,19,Regular,1
U0001451,Amelia,Dubois,GB,20210804,7,Regular,1
U0001452,Oliver,Dubois,GB,20210804,8,Silver,1
U0001453,John,Rossi,IN,20210804,28,Regular,1
U0001454,Isabella,Silva,GB,20210804,7,Bronze,1
U0001455,Laura,Miller,BR,20210805,22,Regular,1
U0001456,Daniel,Garcia,DE,20210805,9,Regular,0
U0001457,Sophia,Moreau,US,20210806,5,Regular,1
U0001458,Michael,Johnson,US,20210807,1,Regular,1
U0001459,Noah,Dubois,ES,20210808,16,Regular,1
U0001460,Amelia,Costa,IN,20210809,28,Regular,1
U0001461,Ethan,Martinez,DE,20210809,9,Regular,1
U0001462,Maria,Garcia,DE,20210809,10,Bronze,1
U0001463,Ethan,Costa,DE,20210809,11,Regular,1
U0001464,Noah,Anderson,ES,20210811,17,Regular,1
U0001465,Oliver,Dubois,FR,20210812,14,Regular,1
U0001466,Lucas,Garcia,CA,20210812,24,Bronze,1
U0001467,Ethan,Rossi,ES,20210812,17,Gold,1
U0001468,Laura,Rossi,ES,20210813,17,Regular,1
U0001469,Anna,Rossi,US,20210813,3,Regular,0
U0001470,Amelia,Smith,IN,20210813,27,Regular,1
U0001471,Sophia,Bernard,GB,20210814,6,Gold,1
U0001472,Ethan,Miller,US,20210814,4,Silver,1
U0001473,Lucas,Garcia,IT,20210814,20,Regular,1
U0001474,David,Silva,ES,20210814,15,Regular,1
U0001475,Liam,Santos,FR,20210815,12,Regular,1
U0001476,Daniel,Martinez,FR,20210815,12,Regular,1
U0001477,Amelia,Johnson,BR,20210816,22,Bronze,1
U0001478,Maria,Miller,GB,20210817,6,Regular,1
U0001479,Sophia,Bernard,CA,20210817,23,Regular,1
U0001480,Ethan,Anderson,IT,20210817,19,Bronze,1
U0001481,Laura,Martinez,FR,20210818,13,Silver,1
U0001482,Amelia,Johnson,FR,20210819,13,Regular,1
U0001483,John,Miller,GB,20210820,6,Bronze,1
U0001484,Liam,Moreau,BR,20210821,21,Regular,1
U0001485,Isabella,Santos,ES,20210821,16,Silver,1
U0001486,Lucas,Garcia,DE,20210821,11,Silver,1
